web-scraper-order,web-scraper-start-url,match,match-href,Bookmakers,Home Odds,Draw Odds,Away Odds,Payout,results,date,time
1574462046-3346,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Destroyers - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-sport-boys-4CyePnHP/,bwin,2.45,3.2,2.6,90.50%,"Final result 0:0 (0:0, 0:0)",24-Feb-19,23:30
1574462035-3305,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Wilstermann - Guabira,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-guabira-rJUEnVWt/,bet365,1.25,4.75,11,90.80%,"Final result 0:2 (0:1, 0:1)",24-Feb-19,19:00
1574462038-3319,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Bolivar - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-royal-pari-IJHVIpfg/,Bethard,1.17,6.25,12.5,91.30%,"Final result 3:0 (1:0, 2:0)",24-Feb-19,20:00
1574462038-3326,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Bolivar - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-royal-pari-IJHVIpfg/,null,null,null,null,null,"Final result 3:0 (1:0, 2:0)",24-Feb-19,20:00
1574462035-3311,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Wilstermann - Guabira,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-guabira-rJUEnVWt/,Unibet,1.22,5.1,9.5,89.20%,"Final result 0:2 (0:1, 0:1)",24-Feb-19,19:00
1574462038-3318,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Bolivar - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-royal-pari-IJHVIpfg/,bet365,1.16,6.5,12,91.00%,"Final result 3:0 (1:0, 2:0)",24-Feb-19,20:00
1574462041-3330,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,bet-at-home,1.38,4.18,5.97,88.40%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462038-3325,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Bolivar - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-royal-pari-IJHVIpfg/,William Hill,1.14,7,15,92.00%,"Final result 3:0 (1:0, 2:0)",24-Feb-19,20:00
1574462041-3329,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,Asianodds,1.46,4.29,6.95,94.20%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462038-3317,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Bolivar - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-royal-pari-IJHVIpfg/,bet-at-home,1.14,6.21,11.14,88.70%,"Final result 3:0 (1:0, 2:0)",24-Feb-19,20:00
1574462041-3337,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,Unibet,1.35,4.35,6.25,88.40%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462041-3338,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,William Hill,1.38,4.4,7,91.30%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462046-3345,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Destroyers - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-sport-boys-4CyePnHP/,Bethard,2.4,3.3,2.65,91.20%,"Final result 0:0 (0:0, 0:0)",24-Feb-19,23:30
1574462035-3303,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Wilstermann - Guabira,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-guabira-rJUEnVWt/,Asianodds,1.28,5.5,10.07,94.10%,"Final result 0:2 (0:1, 0:1)",24-Feb-19,19:00
1574462046-3340,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Destroyers - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-sport-boys-4CyePnHP/,18bet,2.35,3.45,2.6,90.90%,"Final result 0:0 (0:0, 0:0)",24-Feb-19,23:30
1574462041-3336,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,Pinnacle,1.44,4.34,7.02,93.70%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462046-3342,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Destroyers - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-sport-boys-4CyePnHP/,Asianodds,2.44,3.35,2.74,93.20%,"Final result 0:0 (0:0, 0:0)",24-Feb-19,23:30
1574462041-3339,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,null,null,null,null,null,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462041-3332,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,Bethard,1.36,4.35,6.85,90.00%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462038-3316,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Bolivar - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-royal-pari-IJHVIpfg/,Asianodds,1.18,8.4,14.5,96.60%,"Final result 3:0 (1:0, 2:0)",24-Feb-19,20:00
1574462046-3352,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Destroyers - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-sport-boys-4CyePnHP/,null,null,null,null,null,"Final result 0:0 (0:0, 0:0)",24-Feb-19,23:30
1574462035-3308,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Wilstermann - Guabira,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-guabira-rJUEnVWt/,Coolbet,1.26,5,9.5,91.00%,"Final result 0:2 (0:1, 0:1)",24-Feb-19,19:00
1574462038-3320,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Bolivar - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-royal-pari-IJHVIpfg/,bwin,1.16,6.5,10.5,90.00%,"Final result 3:0 (1:0, 2:0)",24-Feb-19,20:00
1574462041-3333,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,bwin,1.4,4.1,6.75,90.40%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462046-3349,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Destroyers - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-sport-boys-4CyePnHP/,Pinnacle,2.47,3.64,2.71,95.40%,"Final result 0:0 (0:0, 0:0)",24-Feb-19,23:30
1574462035-3307,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Wilstermann - Guabira,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-guabira-rJUEnVWt/,bwin,1.28,5,8,90.40%,"Final result 0:2 (0:1, 0:1)",24-Feb-19,19:00
1574462041-3335,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,Marathonbet,1.42,4.6,7.3,94.50%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462035-3310,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Wilstermann - Guabira,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-guabira-rJUEnVWt/,Pinnacle,1.27,5.48,10.07,93.50%,"Final result 0:2 (0:1, 0:1)",24-Feb-19,19:00
1574462038-3322,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Bolivar - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-royal-pari-IJHVIpfg/,Marathonbet,1.17,7.2,15,94.30%,"Final result 3:0 (1:0, 2:0)",24-Feb-19,20:00
1574462038-3324,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Bolivar - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-royal-pari-IJHVIpfg/,Unibet,1.16,6.25,11,89.80%,"Final result 3:0 (1:0, 2:0)",24-Feb-19,20:00
1574462035-3306,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Wilstermann - Guabira,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-guabira-rJUEnVWt/,Bethard,1.25,5.35,9.25,91.30%,"Final result 0:2 (0:1, 0:1)",24-Feb-19,19:00
1574462041-3328,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,1xBet,1.41,4.74,7.3,94.60%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462041-3334,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,Coolbet,1.4,4.3,6.75,91.30%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462046-3351,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Destroyers - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-sport-boys-4CyePnHP/,William Hill,2.4,3.4,2.62,91.50%,"Final result 0:0 (0:0, 0:0)",24-Feb-19,23:30
1574462041-3331,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,bet365,1.4,4.5,7.5,93.50%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462046-3343,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Destroyers - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-sport-boys-4CyePnHP/,bet-at-home,2.28,3.35,2.54,88.40%,"Final result 0:0 (0:0, 0:0)",24-Feb-19,23:30
1574462038-3323,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Bolivar - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-royal-pari-IJHVIpfg/,Pinnacle,1.18,6.79,13.28,93.50%,"Final result 3:0 (1:0, 2:0)",24-Feb-19,20:00
1574462035-3309,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Wilstermann - Guabira,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-guabira-rJUEnVWt/,Marathonbet,1.28,5.55,10.25,94.40%,"Final result 0:2 (0:1, 0:1)",24-Feb-19,19:00
1574462041-3327,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Nacional Potosi - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-oriente-petrolero-MiOMK6Pt/,18bet,1.34,4.2,6.75,88.30%,"Final result 2:1 (0:1, 2:0)",24-Feb-19,21:15
1574462035-3302,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Wilstermann - Guabira,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-guabira-rJUEnVWt/,1xBet,1.29,5.6,10,94.90%,"Final result 0:2 (0:1, 0:1)",24-Feb-19,19:00
1574462046-3347,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Destroyers - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-sport-boys-4CyePnHP/,Coolbet,2.4,3.3,2.6,90.60%,"Final result 0:0 (0:0, 0:0)",24-Feb-19,23:30
1574462046-3350,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Destroyers - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-sport-boys-4CyePnHP/,Unibet,2.3,3.35,2.63,89.80%,"Final result 0:0 (0:0, 0:0)",24-Feb-19,23:30
1574462038-3321,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Bolivar - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-royal-pari-IJHVIpfg/,Coolbet,1.16,6.5,12,91.00%,"Final result 3:0 (1:0, 2:0)",24-Feb-19,20:00
1574462046-3348,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Destroyers - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-sport-boys-4CyePnHP/,Marathonbet,2.46,3.55,2.7,94.50%,"Final result 0:0 (0:0, 0:0)",24-Feb-19,23:30
1574462035-3313,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Wilstermann - Guabira,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-guabira-rJUEnVWt/,null,null,null,null,null,"Final result 0:2 (0:1, 0:1)",24-Feb-19,19:00
1574462024-3282,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,Coolbet,1.33,4.75,7.25,90.90%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462024-3285,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,Unibet,1.3,4.5,8,89.60%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462028-3292,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,bet365,1.2,6.5,13,94.00%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462028-3297,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,Pinnacle,1.2,6.73,11.26,93.40%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462024-3276,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,1xBet,1.36,5.5,7.3,94.90%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462028-3290,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,Asianodds,1.22,6.69,11.2,94.50%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462028-3293,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,Bethard,1.13,6.4,12,88.90%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462024-3278,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,bet-at-home,1.31,4.64,6.55,88.40%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462028-3294,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,bwin,1.18,6,10.5,90.10%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462028-3291,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,bet-at-home,1.18,5.67,9.71,88.70%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462024-3286,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,William Hill,1.3,5.25,7.5,91.50%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462024-3280,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,Bethard,1.32,5.05,7.25,91.40%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462024-3283,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,Marathonbet,1.35,5.45,7.5,94.60%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462028-3299,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,William Hill,1.18,6,13,91.70%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462028-3288,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,18bet,1.15,6,11.5,89.00%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462024-3284,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,Pinnacle,1.34,5.56,7.11,93.70%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462024-3277,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,Asianodds,1.35,5.55,7.2,94.40%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462024-3281,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,bwin,1.36,4.2,7.25,90.00%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462024-3279,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,bet365,1.33,4.75,10,94.10%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462028-3298,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,Unibet,1.15,6.25,9.5,88.10%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462028-3289,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,1xBet,1.23,7,10.5,95.10%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462024-3275,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,18bet,1.26,4.8,7.75,88.40%,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462024-3287,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Always Ready - Aurora,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-dAGZH49a/,null,null,null,null,null,"Final result 2:0 (1:0, 1:0)",23-Feb-19,19:00
1574462028-3300,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,null,null,null,null,null,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462028-3295,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,Coolbet,1.19,6,11,91.10%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462028-3296,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Blooming - Real Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-real-potosi-0rNQJQvm/,Marathonbet,1.2,7.1,12,94.60%,"Final result 5:3 (1:2, 4:1)",23-Feb-19,23:30
1574462021-3272,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,Unibet,1.79,3.8,3.45,-,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3268,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,bwin,1.9,3.6,3.3,90.30%,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3267,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,Bethard,1.87,3.75,3.4,91.30%,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3264,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,Asianodds,1.97,4.06,3.6,96.90%,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3265,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,bet-at-home,1.81,3.62,3.33,88.60%,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3269,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,Coolbet,1.85,3.75,3.4,90.80%,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3270,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,Marathonbet,1.88,4,3.62,94.50%,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3266,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,bet365,1.8,4,3.5,91.60%,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3263,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,1xBet,1.96,3.88,3.44,94.50%,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3274,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,null,null,null,null,null,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3273,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,William Hill,1.88,3.6,3.6,92.00%,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3262,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,18bet,1.83,3.9,3.4,91.20%,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462021-3271,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Oriente Petrolero - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-san-jose-8p86IGrD/,Pinnacle,1.88,4.06,3.6,94.70%,"Final result 4:3 (3:1, 1:2)",22-Feb-19,0:45
1574462008-3228,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,Royal Pari - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional/royal-pari-blooming-zJfaKxE0/,Bethard,2.25,3.5,2.7,90.90%,"Final result 1:3 (1:2, 0:1)",21-Feb-19,0:45
1574462014-3252,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,The Strongest - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-destroyers-ny7AHzbJ/,bet-at-home,1.07,7.49,15.51,88.30%,"Final result 3:0 (2:0, 1:0)",21-Feb-19,22:30
1574462014-3260,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/5/,The Strongest - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-destroyers-ny7AHzbJ/,William Hill,1.06,9.5,23,91.60%,"Final result 3:0 (2:0, 1:0)",21-Feb-19,22:30
