web-scraper-order,web-scraper-start-url,match,match-href,Bookmakers,Home Odds,Draw Odds,Away Odds,Payout,results,date,time
"1574805292-12132","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Petrolero de Yacuiba - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-bolivar-lpo1RDOj/","null","null","null","null","null","Final result 2:2 (1:0, 1:2)","14 Jun  2017","23:30"
"1574805507-13083","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Bolivar - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-nacional-potosi-QVaFMNYo/","null","null","null","null","null","Final result 3:1 (2:0, 1:1)","28 Sep  2017","00:00"
"1574804718-10155","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","Sport Boys - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-guabira-GS0CjwZr/","Unibet","1.44","4.25","6.50","92.3%","Final result 1:0 (1:0, 0:0)","21 Oct  2016","00:45"
"1574804667-10017","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Wilstermann - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-guabira-Iia6s0dS/","Unibet","1.22","6.00","10.00","92.1%","Final result 1:1 (1:1, 0:0)","29 Sep  2016","22:00"
"1574805110-11383","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Bolivar - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-nacional-potosi-r5JBK5B6/","1xBet","1.32","6.60","7.80","96.4%","Final result 3:1 (0:0, 3:1)","01 Apr  2017","20:00"
"1574804867-10606","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","Oriente Petrolero - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-petrolero-de-yacuiba-2cvg3GIl/","null","null","null","null","null","Final result 1:0 (0:0, 1:0)","02 Dec  2016","00:45"
"1574804847-10542","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","Oriente Petrolero - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-wilstermann-zXTaAAmT/","Marathonbet","1.70","3.88","5.10","96.0%","Final result 0:1 (0:1, 0:0)","27 Nov  2016","23:30"
"1574805198-11772","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","San Jose - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-universitario-de-sucre-dAAvuXhj/","William Hill","1.65","3.80","4.40","91.2%","Final result 3:3 (2:1, 1:2)","07 May  2017","21:15"
"1574805274-12057","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Petrolero de Yacuiba - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-sport-boys-WQXO3yml/","Pinnacle","2.37","3.74","2.86","96.2%","Final result 2:2 (2:1, 0:1)","10 Jun  2017","21:15"
"1574805499-13044","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Blooming - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-sport-boys-6oq3Ji7O/","null","null","null","null","null","Final result 2:0 (0:0, 2:0)","24 Sep  2017","23:30"
"1574805138-11510","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","The Strongest - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-blooming-bsTgXreC/","18bet","1.29","4.80","7.40","89.4%","Final result 6:0 (2:0, 4:0)","14 Apr  2017","20:30"
"1574805243-11939","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Petrolero de Yacuiba - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-universitario-de-sucre-4fQBEXq9/","Unibet","1.60","3.65","4.75","90.1%","Final result 2:2 (1:0, 1:2)","21 May  2017","23:30"
"1574805115-11410","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","U. Sucre - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-the-strongest-4K7KIqtJ/","Marathonbet","2.48","3.48","2.85","96.0%","Final result 2:1 (1:0, 1:1)","02 Apr  2017","21:15"
"1574804620-9850","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Real Potosi - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-san-jose-zkqMqVLb/","18bet","2.20","3.20","2.76","88.5%","Final result 2:1 (0:0, 2:1)","18 Sep  2016","19:00"
"1574805434-12760","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Oriente Petrolero - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-the-strongest-vwWWUQ98/","William Hill","2.30","3.25","2.80","90.9%","Final result 1:1 (0:0, 1:1)","25 Aug  2017","00:30"
"1574804648-9942","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","San Jose - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-wilstermann-23a2P0zp/","bet-at-home","2.25","3.23","2.66","88.5%","Final result 1:0 (1:0, 0:0)","25 Sep  2016","19:00"
"1574805255-11983","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Nacional Potosi - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-guabira-fqJOBVTR/","Coolbet","1.34","4.75","7.00","90.9%","Final result 2:1 (0:1, 2:0)","27 May  2017","19:00"
"1574805555-13296","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","The Strongest - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-blooming-xf5IUxXM/","bet365","1.25","5.50","12.00","93.9%","Final result 1:0 (1:0, 0:0)","20 Oct  2017","00:30"
"1574805647-13709","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Oriente Petrolero - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-nacional-potosi-QB5klOTC/","Asianodds","1.44","4.35","5.10","89.3%","Final result 2:0 (0:0, 2:0)","25 Nov  2017","21:15"
"1574804921-10773","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","Real Potosi - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-petrolero-de-yacuiba-0lhdvk29/","Unibet","1.45","4.20","6.50","92.5%","Final result 2:0 (1:0, 1:0)","12 Dec  2016","23:00"
"1574804667-10013","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Wilstermann - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-guabira-Iia6s0dS/","bet365","1.18","6.00","12.00","91.1%","Final result 1:1 (1:1, 0:0)","29 Sep  2016","22:00"
"1574805595-13468","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","San Jose - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-petrolero-de-yacuiba-IP4yORF7/","Marathonbet","1.37","4.85","9.40","95.9%","Final result 1:0 (1:0, 0:0)","04 Nov  2017","19:00"
"1574805326-12254","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Nacional Potosi - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-the-strongest-pWU3oZFM/","1xBet","2.45","3.11","2.92","93.3%","Final result 0:1 (0:0, 0:1)","22 Jun  2017","00:00"
"1574805340-12328","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Oriente Petrolero - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-nacional-potosi-zytG16NH/","bet365","1.53","4.00","5.25","91.4%","Final result 4:1 (1:1, 3:0)","25 Jun  2017","21:15"
"1574805534-13210","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Wilstermann - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-the-strongest-KhyBBcQp/","Pinnacle","2.42","3.60","2.87","96.2%","Final result 1:2 (1:1, 0:1)","15 Oct  2017","21:15"
"1574805265-12022","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Oriente Petrolero - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-sport-boys-jiba5T6e/","Unibet","1.52","4.25","5.25","92.3%","Final result 1:1 (0:0, 1:1)","28 May  2017","23:30"
"1574805112-11397","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Oriente Petrolero - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-wilstermann-QT8GJPQC/","Bethard","1.80","3.40","3.75","89.6%","Final result 2:0 (0:0, 2:0)","02 Apr  2017","19:00"
"1574805457-12855","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Nacional Potosi - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-oriente-petrolero-EHkL8zg6/","Asianodds","1.58","4.43","6.20","98.0%","Final result 0:0 (0:0, 0:0)","10 Sep  2017","21:15"
"1574805546-13255","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Oriente Petrolero - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-bolivar-GvH9Wb2A/","Asianodds","2.36","3.51","3.01","96.1%","Final result 5:1 (2:0, 3:1)","19 Oct  2017","00:30"
"1574805509-13090","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Oriente Petrolero - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-guabira-f54JLslh/","bwin","1.72","3.50","4.10","90.0%","Final result 3:1 (0:1, 3:0)","28 Sep  2017","00:30"
"1574805619-13564","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Guabira - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-blooming-MJn3xRU0/","18bet","2.55","3.45","2.50","92.4%","Final result 0:0 (0:0, 0:0)","12 Nov  2017","19:00"
"1574805615-13548","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Petrolero de Yacuiba - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-the-strongest-04bfvm0l/","Unibet","3.45","3.40","1.90","90.1%","Final result 0:1 (0:1, 0:0)","11 Nov  2017","19:00"
"1574804847-10544","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","Oriente Petrolero - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-wilstermann-zXTaAAmT/","Unibet","1.75","3.70","4.10","92.1%","Final result 0:1 (0:1, 0:0)","27 Nov  2016","23:30"
"1574805627-13603","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Oriente Petrolero - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-san-jose-WlUgalxE/","18bet","1.57","4.20","4.90","92.7%","Final result 1:2 (1:0, 0:2)","12 Nov  2017","23:30"
"1574805564-13340","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","San Jose - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-the-strongest-OpvymKni/","Pinnacle","2.95","3.60","2.39","96.6%","Final result 4:0 (1:0, 3:0)","22 Oct  2017","21:15"
"1574804592-9754","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Blooming - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-universitario-de-sucre-4nQ4wfaP/","bwin","1.80","3.50","3.70","90.0%","Final result 0:0 (0:0, 0:0)","10 Sep  2016","21:15"
"1574805429-12737","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","U. Sucre - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-blooming-CQfx9qmk/","null","null","null","null","null","Final result 0:2 (0:1, 0:1)","24 Aug  2017","22:15"
"1574805370-12459","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Guabira - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-bolivar-KhalkkdG/","Unibet","2.75","3.25","2.40","91.9%","Final result 3:0 (0:0, 3:0)","30 Jul  2017","19:00"
"1574805217-11841","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Bolivar - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-the-strongest-bZfw0YUF/","Marathonbet","2.70","3.48","2.60","95.9%","Final result 3:1 (1:0, 2:1)","14 May  2017","20:00"
"1574805701-13963","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","The Strongest - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-real-potosi-Wj39EKsI/","Unibet","1.25","5.10","8.50","89.8%","Final result 6:0 (2:0, 4:0)","10 Dec  2017","19:00"
"1574804618-9849","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","U. Sucre - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-petrolero-de-yacuiba-OAF3Rm6U/","null","null","null","null","null","Final result 1:0 (0:0, 1:0)","18 Sep  2016","19:00"
"1574805549-13272","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Petrolero de Yacuiba - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-real-potosi-fVFDVIHG/","bwin","1.62","3.60","5.00","91.3%","Final result 0:0 (0:0, 0:0)","19 Oct  2017","19:00"
"1574805595-13465","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","San Jose - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-petrolero-de-yacuiba-IP4yORF7/","Bethard","1.30","4.60","8.75","90.8%","Final result 1:0 (1:0, 0:0)","04 Nov  2017","19:00"
"1574805330-12279","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Real Potosi - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-blooming-r1qOaphU/","bet-at-home","1.47","3.97","5.09","88.6%","Final result 3:1 (1:0, 2:1)","24 Jun  2017","19:00"
"1574805138-11516","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","The Strongest - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-blooming-bsTgXreC/","Coolbet","1.29","4.75","8.50","90.6%","Final result 6:0 (2:0, 4:0)","14 Apr  2017","20:30"
"1574804644-9927","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Petrolero de Yacuiba - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-bolivar-WGxVs9jB/","Unibet","2.55","3.40","2.35","89.9%","Final result 0:1 (0:0, 0:1)","24 Sep  2016","19:00"
"1574805613-13530","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Blooming - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-oriente-petrolero-n1fjuTpr/","Bethard","2.30","3.30","2.80","91.3%","Final result 2:2 (0:1, 2:1)","05 Nov  2017","23:30"
"1574805274-12051","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Petrolero de Yacuiba - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-sport-boys-WQXO3yml/","bet-at-home","2.20","3.35","2.66","88.6%","Final result 2:2 (2:1, 0:1)","10 Jun  2017","21:15"
"1574805157-11614","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","The Strongest - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-guabira-hI7Wp2PB/","Pinnacle","1.18","7.96","15.43","-","Final result 3:3 (2:1, 1:2)","22 Apr  2017","21:15"
"1574805115-11407","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","U. Sucre - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-the-strongest-4K7KIqtJ/","bet365","2.50","3.25","2.60","91.5%","Final result 2:1 (1:0, 1:1)","02 Apr  2017","21:15"
"1574804690-10075","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Bolivar - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-wilstermann-UVvsybZe/","Marathonbet","1.60","4.25","5.50","96.0%","Final result 2:1 (1:1, 1:0)","16 Oct  2016","20:00"
"1574805043-11179","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Wilstermann - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-universitario-de-sucre-ITlaf9c1/","Marathonbet","1.69","3.98","4.95","95.7%","Final result 1:1 (1:0, 0:1)","03 Mar  2017","00:00"
"1574805668-13805","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Blooming - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-real-potosi-vcvW01DI/","Coolbet","1.50","3.85","5.75","90.9%","Final result 0:0 (0:0, 0:0)","01 Dec  2017","00:30"
"1574805468-12894","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Blooming - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-the-strongest-QZFoVT4p/","bet-at-home","2.41","3.06","2.58","88.5%","Final result 0:0 (0:0, 0:0)","14 Sep  2017","00:30"
"1574805330-12280","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Real Potosi - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-blooming-r1qOaphU/","bet365","1.44","4.33","5.75","91.0%","Final result 3:1 (1:0, 2:1)","24 Jun  2017","19:00"
"1574804821-10469","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","Bolivar - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-san-jose-tpuXGf4o/","bet-at-home","1.23","4.99","8.48","88.4%","Final result 2:1 (1:1, 1:0)","25 Nov  2016","00:00"
"1574805083-11310","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Blooming - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-san-jose-U1gx66dD/","bwin","1.40","4.10","6.75","90.4%","Final result 3:3 (2:0, 1:3)","16 Mar  2017","00:00"
"1574805132-11493","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Bolivar - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-universitario-de-sucre-OOzszoBg/","Marathonbet","1.24","6.70","11.50","95.9%","Final result 5:0 (3:0, 2:0)","09 Apr  2017","20:00"
